permit_number,permit_type_descr,permit_subtype_descr,date_entered,date_issued,construction_cost,address,city,state,zip,contact,ivr_tracking_number,purpose,lat,lon,category,type_subtype
2020027884,Building Residential - New,"Multifamily, Townhome",2020-05-04,2020-06-02,262848.0,1102  GREENWOOD AVE,NASHVILLE,TN,37206,"TUDOR BUILDING GROUP, GP",3812300,"per master permit 2017074451, to construct a townhome residence with 2168 sf living area, 432 sf attached garage and 60 sf porch area.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.19079,-86.745251,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020031739,Building Residential - New,Single Family Residence,2020-05-21,2020-06-02,250482.0,464  RED SUNSET CT,BRENTWOOD,TN,37027,REGENT HOMES LLC,3821624,"Autumn Oaks Lot 008 (Brookland II.D) to construct 2066 SF single-family residence with 339 Sf porches and a garage of 442 SF ***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code*. for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835. PUDR. 20' min front s/b; 5' min side s/b; 36.2' min rear s/b.",36.006985,-86.69529399999999,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020027842,Building Residential - New,"Multifamily, Townhome",2020-05-04,2020-06-02,262848.0,1107A  SHARPE AVE,NASHVILLE,TN,37206,"TUDOR BUILDING GROUP, GP",3812221,"per master permit 2019074451, to construct a townhome residence with 2168 sf living area, 432 sf attached garage and 60 sf porch area.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.189060999999995,-86.74525899999999,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020027886,Building Residential - New,"Multifamily, Townhome",2020-05-04,2020-06-02,262848.0,1104  GREENWOOD AVE,NASHVILLE,TN,37206,"TUDOR BUILDING GROUP, GP",3812308,"per master permit 2019074451, to construct a townhome residence with 2168 sf living area, 432 sf attached garage and 60 sf porch area.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.190783,-86.745225,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020033530,Building Residential - New,"Multifamily, Townhome",2020-06-01,2020-06-02,223445.0,2713C  TORBETT ST,NASHVILLE,TN,37209,TIMO6 LLC,3826714,"to construct 1843Sf single family residence with 395Sf garage and 126SF porch. Master permit 2020019960.  Not to be over any easements. Pursuant # 2006-1263  Metrocode of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.157428,-86.817944,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020027846,Building Residential - New,"Multifamily, Townhome",2020-05-04,2020-06-02,262848.0,1107B  SHARPE AVE,NASHVILLE,TN,37206,"TUDOR BUILDING GROUP, GP",3812230,"per master permit 2019074451, to construct a townhome residence with 2168 sf living area, 432 sf attached garage and 60 sf porch area.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.189060999999995,-86.74525899999999,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020027861,Building Residential - New,"Multifamily, Townhome",2020-05-04,2020-06-02,262848.0,1111B  SHARPE AVE,NASHVILLE,TN,37206,"TUDOR BUILDING GROUP, GP",3812261,"per master permit 2019074451, to construct a townhome residence with 2168 sf living area, 432 sf attached garage and 60 sf porch area.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.188939000000005,-86.744855,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020033523,Building Residential - New,"Multifamily, Townhome",2020-06-01,2020-06-02,223445.0,2713A  TORBETT ST,NASHVILLE,TN,37209,TIMO6 LLC,3826700,"to construct 1843Sf single family residence with 395Sf garage and 126SF porch. Master permit 2020019960.  Not to be over any easements. Pursuant # 2006-1263  Metrocode of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.157428,-86.817944,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020028137,Building Residential - New,Single Family Residence,2020-05-05,2020-06-02,226355.0,8780  HESTER BEASLEY RD,NASHVILLE,TN,37221,SELF CONTRACTOR RESIDENTIAL (SEE APPLICANT INFORMATION),3812854,"Self Permit, personal residence.
To construct a single family residence with 1867 sq ft of living and 388 sq ft of porches and decks. 40 ft minimum front, 20 ft minimum side, and 20 ft minimum rear setbacks. Must conform with easements. Sidewalks are NOT required for this project.1. Acknowledges  applying for this self building permit in own name, & will act as own contractor accepting full responsibility for code compliance, for hiring & employing individuals & has ultimate responsibility for my own work & for the work of others.  Acting as my own general contractor, I further understand that I may forfeit certain protections, which might be available to me through the State of Tenn general contractor�s licensing process.  I further acknowledge that as a self building permit holder I am responsible for requesting all required inspections & completing all authorized work in compliance with applicable adopted codes.  I further understand that separate permits are required for any proposed electrical, plumbing, & gas/mechanical work and is not part of this building permit�.
2. Pursuant # 2006-1263  Metro code of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code...3...You can dig your footers, but do not pour any concrete until you call for an inspection.  Also do not put up any drywall until you call for an inspection.  The idea is you do not cover up anything  with concrete or drywall until an inspector has had a chance to review..***SITE PLAN SENT TO FILE",36.03018,-86.986194,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020027897,Building Residential - New,"Multifamily, Townhome",2020-05-04,2020-06-02,262848.0,1108  GREENWOOD AVE,NASHVILLE,TN,37206,"TUDOR BUILDING GROUP, GP",3812320,"per master permit 2019074451, to construct a townhome residence with 2168 sf living area, 432 sf attached garage and 60 sf porch area.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.190769,-86.745175,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020027851,Building Residential - New,"Multifamily, Townhome",2020-05-04,2020-06-02,262848.0,1109A  SHARPE AVE,NASHVILLE,TN,37206,"TUDOR BUILDING GROUP, GP",3812238,"per master permit 2019074451, to construct a townhome residence with 2168 sf living area, 432 sf attached garage and 60 sf porch area.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.188965,-86.74494200000001,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020030919,Building Residential - New,Single Family Residence,2020-05-18,2020-06-02,225749.0,2509  SANTI AVE,NASHVILLE,TN,37208,PARAGON GROUP LLC,3819373,"to construct 1862SF single family residence with 18SF porches. 5' min. side setback, 20' min. rear setback, front setback at 28.15' per avg. not to be over any easements.
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.179362,-86.817778,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020033528,Building Residential - New,"Multifamily, Townhome",2020-06-01,2020-06-02,223445.0,2713B  TORBETT ST,NASHVILLE,TN,37209,TIMO6 LLC,3826710,"to construct 1843Sf single family residence with 395Sf garage and 126SF porch. Master permit 2020019960.  Not to be over any easements. Pursuant # 2006-1263  Metrocode of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.157428,-86.817944,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
2020027871,Building Residential - New,"Multifamily, Townhome",2020-05-04,2020-06-02,262848.0,1113B  SHARPE AVE,NASHVILLE,TN,37206,"TUDOR BUILDING GROUP, GP",3812280,"per master permit 2019074451, to construct a townhome residence with 2168 sf living area, 432 sf attached garage and 60 sf porch area.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.189042,-86.74519599999999,Residential,"TYPE: Building Residential - New SUBTYPE: Multifamily, Townhome"
